,payload,instruction
274,0028a2554ad966e67721049a6eacc204                                                                    ,"{u''orrsle'': 1, u''blt.w'': 1, u''subs'': 6, u''vst4.32'': 1, u''movtmi'': 525, u''strdeq'': 1, u''ldm'': 1, u''ldr'': 14, u''cmpne'': 2, u''ldrblo'': 1, u''svclo'': 1, u''blgt'': 1, u''rsbsmi'': 1, u''movs'': 7, u''ldclo'': 1, u''eors'': 2, u''ldcvc'': 1, u''adds'': 3, u''sub'': 1, u''lsls'': 3, u''add'': 2, u''ldclvc'': 1, u''asrs'': 6, u''rsbmi'': 1, u''eorge'': 1, u''bls.w'': 1, u''stchs'': 1, u''bne'': 4, u''ldrtge'': 1, u''svcvs'': 2, u''movwlt'': 1, u''ldrbls'': 1, u''rsbshs'': 1, u''bmi'': 1, u''bllo'': 1, u''ldcle'': 1, u''ldrb'': 4, u''rscle'': 1, u''cbz'': 1, u''rsbsne'': 1, u''stclvs'': 1, u''adr'': 2, u''ldrh'': 1, u''strteq'': 2, u''bx'': 2, u''eorshs'': 1, u''strbmi'': 1, u''stmdbvs'': 1, u''b'': 1, u''mrcmi'': 1, u''ldrshle'': 2, u''stmdbhi'': 1, u''svc'': 1, u''cdpvs'': 2, u''ldmeq'': 1, u''lsrs'': 5, u''strh'': 5, u''bgt'': 1, u''ands'': 1, u''str'': 10, u''stm'': 3, u''push'': 1, u''strb'': 4, u''muls'': 1051, u''beq'': 3, u''adcsvc'': 1, u''cmp'': 2}"
275,0028bf2f48e9ef79dd84ffcc67165d78                                                                    ,"{u''strbeq'': 1, u''svcls'': 1, u''subs'': 2, u''stmlt'': 1, u''movtmi'': 525, u''strdeq'': 1, u''ldrblt'': 1, u''pop'': 1, u''bvc'': 1, u''ldr'': 19, u''strthi'': 2, u''adcshi'': 1, u''svcmi'': 1, u''cbz'': 1, u''bhs'': 1, u''movs'': 11, u''ldrshpl'': 1, u''adds'': 4, u''ldmibmi'': 1, u''ldmeq'': 1, u''lsls'': 5, u''mcrvs'': 1, u''bls'': 2, u''bics'': 1, u''itet'': 1, u''asrs'': 2, u''blo'': 1, u''bkpt'': 1, u''ldrbtvs'': 1, u''ldrbhs'': 1, u''cdpmi'': 2, u''ldmibge'': 1, u''bne'': 1, u''rsbsgt'': 1, u''ldmibne'': 1, u''strbtmi'': 1, u''rsbshs'': 1, u''strhs'': 1, u''ldrb'': 1, u''ldrshlt'': 1, u''ldrshhs'': 1, u''orrspl'': 1, u''ldm'': 3, u''stclvs'': 1, u''movwlo'': 1, u''muls'': 1051, u''ldrh'': 3, u''bx'': 1, u''mcr'': 1, u''eorshs'': 1, u''strbmi'': 1, u''ldrpl'': 1, u''movls'': 1, u''stc'': 2, u''svcvs'': 2, u''stm'': 3, u''stc2'': 1, u''b.w'': 1, u''bpl'': 1, u''cdpvs'': 2, u''stcvc'': 1, u''lsrs'': 3, u''strh'': 2, u''adcsle'': 1, u''str'': 9, u''add'': 3, u''push'': 3, u''strb'': 4, u''beq'': 1, u''ldcge'': 1, u''cdp'': 1, u''cmp'': 3}"
276,0028cb57168716f526a16c224a7b31c3                                                                    ,"{u''bhi'': 1, u''bvs'': 1, u''subs'': 2, u''movtmi'': 525, u''orrslo'': 2, u''ldrgt'': 1, u''ldm'': 1, u''bvc'': 4, u''ldr'': 14, u''sbcge'': 1, u''muls'': 1051, u''stmdble'': 1, u''movs'': 7, u''beq.w'': 1, u''andsne'': 1, u''adds'': 8, u''subeq'': 1, u''ldcleq'': 1, u''strbmi'': 1, u''lsls'': 4, u''rsbsge'': 1, u''strvc'': 1, u''asrs'': 4, u''add'': 1, u''strlo'': 1, u''ldc'': 2, u''mcreq'': 1, u''bne.w'': 1, u''ldrmi'': 1, u''bne'': 1, u''svcvs'': 2, u''stmdavs'': 1, u''svcpl'': 1, u''bl'': 1, u''rsbshs'': 1, u''mov'': 1, u''ldrb'': 6, u''ldrls'': 1, u''rsbsgt'': 1, u''ldmdalo'': 1, u''stclge'': 1, u''stclvs'': 1, u''adr'': 3, u''orrs'': 1, u''bx'': 1, u''vfnma.f32'': 1, u''eorshs'': 1, u''strtvs'': 2, u''ldrsh'': 2, u''b'': 1, u''ldrlo'': 1, u''ldrh'': 3, u''stm'': 3, u''vst1.32'': 1, u''ldrle'': 1, u''cdpvs'': 2, u''andeq'': 1, u''ldrbtmi'': 1, u''ldmeq'': 1, u''strh'': 3, u''lsrs'': 6, u''str'': 8, u''movwne'': 1, u''strb'': 7, u''beq'': 1, u''rschi'': 1, u''cmp'': 2}"
277,0028d07514943ab3602826fef67b571b                                                                    ,"{u''bhi'': 1, u''bleq'': 1, u''subs'': 5, u''shadd16lo'': 1, u''movtmi'': 525, u''ldrgt'': 1, u''bmi.w'': 1, u''ldr'': 16, u''cbnz'': 2, u''rsbslo'': 1, u''cbz'': 2, u''mrcge'': 1, u''andvc'': 1, u''movs'': 7, u''teqhi'': 1, u''strtle'': 1, u''adds'': 2, u''blx'': 1, u''ubfxge'': 1, u''stclmi'': 1, u''stclo'': 2, u''lsls'': 2, u''eoreq'': 1, u''adr'': 2, u''asrs'': 1, u''strbhi'': 1, u''movwge'': 1, u''str'': 6, u''vstrhi'': 1, u''bne'': 2, u''svcvs'': 2, u''ldmdahs'': 1, u''orrsgt'': 2, u''svcpl'': 1, u''bl'': 1, u''rsbshs'': 1, u''bmi'': 2, u''mov'': 1, u''ldchi'': 1, u''ldrb'': 1, u''vld2.16'': 1, u''ldc2'': 2, u''add'': 1, u''adcs'': 1, u''stclvs'': 1, u''ldc2l'': 2, u''ldcls'': 1, u''ldrh'': 4, u''bx'': 1, u''eorshs'': 1, u''strbmi'': 1, u''ldrsh'': 1, u''b'': 2, u''vstmia'': 1, u''bge'': 1, u''bllt'': 1, u''stm'': 10, u''b.w'': 2, u''bpl'': 1, u''cdpvs'': 2, u''andeq'': 1, u''ldmeq'': 1, u''strh'': 2, u''lsrs'': 5, u''subs.w'': 1, u''push'': 2, u''strb'': 5, u''muls'': 1051, u''beq'': 2, u''cmp'': 2}"
278,0028d7d67e68a9227c0ab2800fd30f0b                                                                    ,"{u''bhi'': 1, u''ldmle'': 1, u''subs'': 4, u''movtmi'': 525, u''orrslo'': 1, u''strbtmi'': 1, u''ldm'': 2, u''strh'': 4, u''vstmiahs'': 1, u''rsbslo'': 1, u''strbge'': 1, u''stmdals'': 1, u''svclo'': 1, u''eorpl'': 1, u''movs'': 9, u''orrsgt'': 2, u''stchi'': 1, u''vld4.8'': 1, u''andvc'': 1, u''adds'': 4, u''sub'': 1, u''stclt'': 1, u''stmdapl'': 1, u''lsls'': 2, u''strbhi'': 1, u''bls'': 1, u''asrs'': 1, u''add'': 2, u''movwge'': 1, u''ldrdhi'': 1, u''vld2.16'': 1, u''ldrdlt'': 1, u''blge'': 1, u''bne'': 1, u''svcvs'': 2, u''ldrshgt'': 1, u''rsbshs'': 1, u''stmdbpl'': 1, u''cmnmi'': 1, u''mov'': 1, u''ldrb'': 3, u''cbz'': 2, u''stmiblo'': 1, u''pop'': 1, u''stclvs'': 1, u''adr'': 3, u''ldrh'': 2, u''bx'': 1, u''strbvs'': 1, u''eorshs'': 1, u''strbmi'': 1, u''b'': 4, u''bllt'': 1, u''ldr'': 16, u''rscshi'': 1, u''stm'': 6, u''ldmdbmi'': 1, u''cmp'': 4, u''b.w'': 2, u''orrs.w'': 1, u''cdpvs'': 2, u''andeq'': 1, u''ldmeq'': 1, u''lsrs'': 5, u''cbnz'': 2, u''bgt'': 1, u''str'': 5, u''ldmiblt'': 1, u''strb'': 4, u''muls'': 1051, u''beq'': 3, u''adcs'': 1}"
279,0028e59b550f0c747bd7e57240477771                                                                    ,"{u''stmls'': 1, u''bhi'': 1, u''ldcpl'': 1, u''bleq'': 1, u''subs'': 4, u''lsls'': 6, u''movtmi'': 525, u''stmdalo'': 1, u''svcne'': 1, u''ldmibgt'': 1, u''ldmdbge'': 1, u''ldr'': 15, u''cbnz'': 1, u''tstlt'': 1, u''cbz'': 1, u''streq'': 1, u''ldmibhi'': 1, u''movs'': 8, u''svcmi'': 1, u''ldcl'': 2, u''adds'': 3, u''sub'': 1, u''blne'': 1, u''ldmeq'': 1, u''rev'': 1, u''eors.w'': 1, u''bls'': 1, u''uxth'': 1, u''orrsge'': 1, u''asrs'': 2, u''strble'': 1, u''strlo'': 1, u''ldrbhs'': 1, u''rsbshs'': 1, u''ldcne'': 1, u''b'': 1, u''rsbsne'': 1, u''sbcslo'': 1, u''svcvs'': 2, u''strdeq'': 1, u''ldrhvc'': 1, u''addlt'': 1, u''bmi'': 4, u''addpl'': 1, u''ldrb'': 3, u''movwhi'': 1, u''ldrge'': 1, u''cdpeq'': 1, u''ldm'': 1, u''stclvs'': 1, u''muls'': 1051, u''ldrh'': 2, u''ldrshge'': 1, u''bx'': 1, u''ldmdale'': 1, u''eorshs'': 1, u''strbmi'': 1, u''ldrbgt'': 1, u''strtle'': 2, u''ldrsb'': 1, u''stm'': 1, u''cdpvs'': 2, u''ldrne'': 1, u''lsrs'': 7, u''strh'': 5, u''adr'': 7, u''str'': 4, u''add'': 3, u''strb'': 5, u''beq'': 3, u''ldrbeq'': 1, u''blo'': 1, u''cmp'': 2}"
280,0028e6ef05139f1cf4577c8dc3891a08                                                                    ,"{u''subs'': 1, u''mrrcvs'': 1, u''movtmi'': 525, u''teqlt'': 1, u''ldm'': 3, u''orrslt'': 2, u''ldr'': 20, u''ldmibpl'': 1, u''mcrls'': 1, u''strbtne'': 2, u''svclo'': 1, u''strgt'': 2, u''strt'': 2, u''movs'': 8, u''svcmi'': 1, u''ldmibge'': 1, u''stchi'': 1, u''adds'': 4, u''blx'': 2, u''blne'': 1, u''lsls'': 2, u''eoreq'': 1, u''sbclo'': 1, u''asrs'': 4, u''add'': 6, u''stmiblt'': 1, u''ldrb'': 3, u''blge'': 1, u''eorshs'': 1, u''svcvs'': 2, u''adr'': 2, u''movwls'': 1, u''mrc'': 2, u''bl'': 1, u''rsbshs'': 2, u''strbge'': 1, u''stcgt'': 1, u''rsbs'': 1, u''cbz'': 3, u''cdpmi'': 1, u''stmmi'': 1, u''stclvs'': 1, u''strbls'': 1, u''ldrh'': 5, u''bx'': 1, u''ldmdale'': 1, u''eorlt'': 1, u''mrrc'': 1, u''strbmi'': 1, u''ldrsh'': 1, u''b'': 4, u''stm'': 4, u''bicne'': 1, u''bpl'': 1, u''ldrle'': 1, u''cdpvs'': 2, u''andeq'': 1, u''mcrpl'': 1, u''ldmeq'': 1, u''cbnz'': 1, u''bgt'': 1, u''lsrs'': 3, u''str'': 9, u''strb'': 2, u''muls'': 1051, u''beq'': 1, u''cmp'': 3}"
281,0028e7bf290645b2fcd1901ccb4cec65                                                                    ,"{u''bhi'': 2, u''subs'': 2, u''rsbsgt'': 1, u''movtmi'': 525, u''strdeq'': 1, u''ldm'': 2, u''bvc'': 1, u''ldr'': 17, u''cbnz'': 2, u''movwvs'': 1, u''muls'': 1051, u''ldmeq'': 1, u''adds.w'': 1, u''movs'': 9, u''movwpl'': 1, u''orrsvc'': 1, u''adds'': 2, u''blx'': 1, u''beq'': 1, u''ldcleq'': 1, u''ldrshhi'': 1, u''lsls'': 1, u''adchi'': 1, u''ldclvc'': 1, u''adr'': 4, u''asrs'': 3, u''add'': 2, u''ldmdbls'': 1, u''ssub8'': 1, u''ldclt'': 1, u''orrshi'': 1, u''strmi'': 1, u''ldrpl'': 1, u''ldc2'': 2, u''mrcvc'': 1, u''svcvs'': 2, u''strbmi'': 1, u''blle'': 1, u''rsbshs'': 1, u''bmi'': 1, u''ldrb'': 3, u''ldrge'': 1, u''udf'': 1, u''pop'': 1, u''stclvs'': 1, u''strbls'': 1, u''sbcshi'': 1, u''bx'': 1, u''ldmdale'': 1, u''eorshs'': 1, u''strtvs'': 1, u''b'': 2, u''stmibpl'': 1, u''bllt'': 1, u''ldrh'': 4, u''stm'': 1, u''b.w'': 1, u''cdpvs'': 2, u''ldrsb'': 1, u''lsrs'': 5, u''strh'': 7, u''bgt'': 1, u''strtlt'': 2, u''str'': 9, u''blt'': 1, u''push'': 2, u''strb'': 5, u''ldrbne'': 1, u''cmp'': 2, u''ldchs'': 1}"
282,0028f9912940a21f3c0f22d4cc1d427e                                                                    ,"{u''strbgt'': 1, u''rfeib'': 1, u''strbtlo'': 1, u''ldrsbhs'': 1, u''movtmi'': 525, u''strdeq'': 1, u''ldrbeq'': 1, u''ldm'': 3, u''svc'': 1, u''stmdblo'': 1, u''ldr'': 17, u''svcle'': 1, u''rsbslo'': 1, u''svclo'': 1, u''movs'': 9, u''subs'': 6, u''ldrsh.w'': 1, u''strblt'': 1, u''adds'': 5, u''sub'': 1, u''bhi.w'': 1, u''lsls'': 2, u''lsrs'': 6, u''bls'': 1, u''adr'': 2, u''add'': 3, u''movwge'': 1, u''bkpt'': 1, u''vld2.16'': 1, u''ands'': 1, u''vmlsl.u16'': 1, u''svcvs'': 2, u''stmvc'': 1, u''ldrshgt'': 1, u''strlo'': 1, u''rsclo'': 1, u''bl'': 1, u''rsbshs'': 1, u''bmi'': 1, u''vld2.8'': 1, u''ldrb'': 1, u''stcvs'': 1, u''cbz'': 1, u''udf'': 1, u''stclvs'': 1, u''muls'': 1051, u''bx'': 1, u''eorshs'': 1, u''strbmi'': 1, u''mrcmi'': 1, u''stm'': 8, u''b.w'': 2, u''bpl'': 1, u''orrsgt'': 1, u''cdpvs'': 2, u''blne'': 1, u''ldmeq'': 1, u''strh'': 5, u''ldclvs'': 1, u''str'': 6, u''push'': 1, u''strb'': 4, u''beq'': 2, u''rors'': 2, u''cmp'': 3}"
283,002904ecbeea724e11902bc7c758fac8                                                                    ,"{u''bvs'': 2, u''bhi'': 1, u''teqhs'': 1, u''sbcs'': 1, u''movtmi'': 525, u''strdeq'': 1, u''ldrgt'': 1, u''ldmibgt'': 1, u''ldr'': 19, u''rsbslo'': 1, u''cbnz'': 1, u''strthi'': 1, u''ldmls'': 1, u''ldc2l'': 1, u''teq'': 1, u''ldmiblt'': 1, u''eormi'': 1, u''subge'': 1, u''strblt'': 1, u''adds'': 3, u''submi'': 1, u''lsls'': 1, u''ldmeq'': 1, u''adr'': 4, u''asrs'': 1, u''add'': 6, u''movwge'': 1, u''svcgt'': 1, u''vld2.16'': 1, u''stchs'': 1, u''movs'': 9, u''orrge'': 1, u''svcvs'': 2, u''ldrlo'': 1, u''orrsgt'': 1, u''tst'': 1, u''strbmi'': 1, u''rsbshs'': 1, u''stmdaeq'': 1, u''strtpl'': 1, u''ldrb'': 2, u''tstls'': 1, u''udf'': 1, u''pop'': 1, u''stclvs'': 1, u''orrspl'': 1, u''ldrshpl'': 1, u''ldm'': 2, u''ldrvs'': 1, u''bx'': 1, u''mcrhi'': 1, u''eorshs'': 1, u''rsbs'': 1, u''ldrsh'': 2, u''b'': 2, u''bicls'': 1, u''ldrh'': 3, u''strdpl'': 1, u''ldrshgt'': 1, u''ldrbvs'': 1, u''b.w'': 2, u''addshs'': 1, u''cdpvs'': 2, u''ldrsb'': 1, u''lsrs'': 5, u''strh'': 2, u''str'': 13, u''stm'': 7, u''strb'': 3, u''muls'': 1051, u''beq'': 2, u''ldmdbmi'': 1, u''cmp'': 2}"
284,00293b96f27e852f5af36d764f4752d4                                                                    ,"{u''bvs'': 1, u''orrsle'': 1, u''eor.w'': 1, u''subs'': 6, u''stmlt'': 1, u''strge'': 1, u''rev'': 1, u''movtmi'': 525, u''strdeq'': 1, u''ldm'': 2, u''bvc'': 1, u''ldr'': 13, u''muls'': 1051, u''cbz'': 2, u''streq'': 1, u''stmlo'': 1, u''movs'': 9, u''stcle'': 1, u''eors'': 1, u''bhi'': 2, u''adds'': 3, u''beq'': 3, u''rsbsmi'': 1, u''strd'': 1, u''lsls'': 7, u''ldmeq'': 1, u''bls'': 1, u''bics'': 1, u''add'': 1, u''bkpt'': 1, u''ble'': 1, u''tst'': 1, u''ldclge'': 1, u''svchi'': 1, u''bne'': 3, u''cmpvc'': 1, u''svcvs'': 2, u''movwlt'': 1, u''bl'': 2, u''rsbshs'': 1, u''cdplt'': 1, u''mcr2'': 2, u''stmdagt'': 1, u''ldrb'': 1, u''ldrhge'': 1, u''adc.w'': 1, u''stclvs'': 1, u''adr'': 6, u''ldrh'': 3, u''strteq'': 2, u''bx'': 1, u''mcr'': 1, u''eorshs'': 1, u''strbmi'': 1, u''ldrsh'': 1, u''b'': 2, u''ldrlo'': 1, u''mrcpl'': 1, u''sub.w'': 1, u''ldrshle'': 1, u''stmdale'': 1, u''bpl'': 1, u''cdpvs'': 2, u''lsrs'': 5, u''strh'': 1, u''str'': 6, u''stm'': 1, u''strb'': 6, u''strle'': 1, u''cmp'': 2}"
285,002942215f3b8b98e82d019c7437538f                                                                    ,"{u''bvs'': 1, u''strbeq'': 1, u''svcls'': 1, u''subs'': 4, u''sbcs'': 1, u''andsgt'': 1, u''movteq'': 1, u''ldrtls'': 1, u''svcne'': 1, u''strvs'': 1, u''pop'': 2, u''blvs'': 1, u''ldr'': 20, u''cbnz'': 1, u''ldrblo'': 1, u''bhs'': 2, u''movs'': 8, u''cmp'': 3, u''movwgt'': 1, u''adds'': 3, u''blx'': 1, u''ldrshtlo'': 1, u''stmge'': 1, u''lsls'': 3, u''add'': 2, u''ldmeq'': 1, u''asrs'': 2, u''strble'': 1, u''blmi'': 1, u''addsne'': 1, u''bicmi'': 1, u''stmdbpl'': 1, u''ldrbpl'': 1, u''movtmi'': 525, u''ands'': 1, u''ldmge'': 1, u''svcvs'': 2, u''strdeq'': 1, u''str'': 9, u''strbmi'': 1, u''rsbshs'': 1, u''bmi'': 1, u''rsbspl'': 1, u''bhi'': 2, u''ldrb'': 1, u''sbc'': 1, u''ldm'': 2, u''stclvs'': 1, u''ldrb.w'': 1, u''muls'': 1051, u''ldrh'': 2, u''bx'': 1, u''eorshs'': 1, u''strtvs'': 1, u''ldrsh'': 1, u''b'': 5, u''bllt'': 1, u''ldrsb'': 1, u''stm'': 3, u''ldrbvs'': 1, u''strtne'': 2, u''cdpvs'': 2, u''orrs'': 2, u''strhlo'': 1, u''strh'': 1, u''lsrs'': 4, u''subs.w'': 1, u''sxth'': 1, u''ldrls'': 1, u''strb'': 4, u''beq'': 1, u''rors'': 1, u''blo'': 1, u''strd'': 1}"
286,0029422ca371b03e1dbd86b967b6912e                                                                    ,"{u''bvs'': 1, u''stmls'': 1, u''subs'': 2, u''andeq'': 1, u''movtmi'': 525, u''stmdalo'': 1, u''svcne'': 1, u''strbtle'': 1, u''blvs'': 1, u''svchs'': 1, u''ldr'': 21, u''svcle'': 2, u''strthi'': 2, u''ldrblo'': 1, u''stc2'': 2, u''uhsub8gt'': 1, u''movs'': 10, u''stcle'': 1, u''bichs'': 2, u''adds'': 3, u''blt'': 1, u''lsls'': 5, u''ldmeq'': 1, u''bls'': 1, u''adr'': 3, u''asrs'': 3, u''ldrbmi'': 1, u''ble'': 1, u''ldrmi'': 1, u''strtgt'': 1, u''eorshs'': 1, u''svcvs'': 2, u''ldmdaeq'': 1, u''bl'': 1, u''rsbshs'': 1, u''ldrb'': 1, u''rsbsgt'': 1, u''orrspl'': 2, u''ldrbeq'': 1, u''stclvs'': 1, u''movwlo'': 1, u''muls'': 1051, u''bx'': 1, u''ldrbvc'': 1, u''rsbs'': 1, u''strbmi'': 1, u''b'': 3, u''ldmdami'': 1, u''ldrsb'': 1, u''stm'': 3, u''b.w'': 1, u''svc'': 2, u''cdpvs'': 2, u''ldceq'': 1, u''lsrs'': 7, u''strh'': 5, u''bgt'': 1, u''orrls'': 1, u''str'': 6, u''ldclmi'': 1, u''strb'': 5, u''beq'': 1, u''rors'': 2, u''revsh'': 1, u''cmp'': 6}"
287,00295314df3cc927cfed6bb50156a948                                                                    ,"{u''orrsle'': 1, u''strbgt'': 1, u''svclt'': 1, u''subs'': 4, u''movtmi'': 525, u''strdeq'': 1, u''svcne'': 1, u''ldm'': 1, u''blvs'': 1, u''ldr'': 20, u''movwlt'': 1, u''muls'': 1051, u''cbz'': 2, u''rsbsmi'': 1, u''movs'': 8, u''adcs'': 1, u''eors'': 1, u''adds'': 4, u''asrs'': 3, u''ldclgt'': 1, u''lsls'': 4, u''strble'': 1, u''ldmeq'': 1, u''vqsub.s64'': 1, u''add'': 1, u''bkpt'': 2, u''ldclpl'': 1, u''mrclt'': 1, u''stclne'': 1, u''cdplt'': 1, u''bne'': 3, u''itett'': 1, u''sbcshs'': 1, u''svcvs'': 2, u''ldcvs'': 1, u''svc'': 1, u''rsbshs'': 1, u''mvnsvc'': 1, u''ldmib'': 1, u''stmdaeq'': 1, u''ldrb'': 3, u''ldrtgt'': 1, u''ldrge'': 1, u''rfeda'': 1, u''stclvs'': 2, u''ldc2l'': 1, u''adr'': 4, u''ldrh'': 5, u''strteq'': 2, u''bx'': 1, u''ldrbtge'': 1, u''eorshs'': 1, u''strbmi'': 1, u''b'': 2, u''ldrne'': 1, u''stm'': 4, u''bpl'': 1, u''cdpvs'': 2, u''stclls'': 1, u''lsrs'': 5, u''str'': 8, u''ldrshle'': 1, u''strb'': 6, u''stclpl'': 1, u''beq'': 2, u''cmp'': 1}"
288,00295de5b16dbbec84151964ad5a4547                                                                    ,"{u''bvs'': 1, u''orrsle'': 1, u''ldmvs'': 1, u''strbeq'': 1, u''lsls'': 4, u''movtmi'': 525, u''strdeq'': 1, u''addlt'': 1, u''ldm'': 2, u''ldmdbge'': 1, u''cdplo'': 1, u''strtlo'': 1, u''muls'': 1051, u''svclo'': 1, u''blgt'': 1, u''rsbsmi'': 1, u''movs'': 10, u''subs'': 5, u''mcrhs'': 1, u''ldcl'': 2, u''strdhi'': 1, u''sub'': 1, u''beq'': 1, u''svcge'': 2, u''adchs'': 1, u''stclgt'': 1, u''mcr2'': 1, u''add'': 5, u''adr'': 2, u''asrs'': 1, u''strble'': 1, u''cdp2'': 1, u''ldrtpl'': 1, u''addsge'': 1, u''bne'': 4, u''svcvs'': 2, u''movwlt'': 1, u''ldrbls'': 1, u''cmn'': 1, u''bl'': 1, u''rsbshs'': 1, u''andsls'': 1, u''bmi'': 1, u''qadd16pl'': 1, u''ldrb'': 2, u''svcvc'': 2, u''cbz'': 1, u''stclvs'': 1, u''adds'': 2, u''ldrh'': 2, u''strteq'': 2, u''bx'': 1, u''eorshs'': 1, u''strbmi'': 1, u''stmdbvs'': 1, u''b'': 2, u''bge'': 1, u''ldr'': 14, u''ldrsb'': 3, u''ldrshle'': 1, u''eors'': 1, u''cdpvs'': 2, u''stmdbhs'': 1, u''ldmeq'': 1, u''strh'': 1, u''lsrs'': 3, u''str'': 12, u''stm'': 1, u''push'': 1, u''strb'': 6, u''strle'': 1, u''cmp'': 4}"
